# Input: ./youtube_pruned.txt
# Nodes: 40852    Edges: 834676
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.585477
# Communities: 51
# NId	CommunityId
79094	0
79111	0
79112	0
79116	0
79144	0
79150	0
79154	0
79155	0
79172	0
79294	0
79299	0
79347	0
79358	0
79400	0
79411	0
79441	0
79457	0
79484	0
79509	0
79573	0
79636	0
79638	0
79646	0
79696	0
79739	0
79779	0
79801	0
79812	0
79837	0
79838	0
79855	0
79874	0
79905	0
79910	0
79935	0
80129	0
80139	0
80144	0
80178	0
80198	0
80205	0
80223	0
80232	0
80460	0
80593	0
81309	0
81468	0
81534	0
81551	0
81676	0
81820	0
81825	0
81881	0
81945	0
82023	0
82041	0
82053	0
82083	0
82092	0
82114	0
82126	0
82139	0
82159	0
82196	0
82314	0
82379	0
82392	0
82421	0
82489	0
82612	0
82637	0
82703	0
83081	0
83126	0
83281	0
83391	0
83447	0
83510	0
83540	0
83666	0
83740	0
83762	0
83793	0
83804	0
83833	0
83856	0
83880	0
83896	0
84033	0
84077	0
84108	0
84141	0
84187	0
84255	0
84351	0
84366	0
84422	0
84540	0
84577	0
84594	0
84602	0
84611	0
84620	0
84629	0
84660	0
84702	0
84776	0
84824	0
84840	0
84843	0
84857	0
84863	0
84864	0
84881	0
84885	0
84897	0
84924	0
84981	0
84984	0
85335	0
85348	0
85352	0
85359	0
85553	0
85612	0
85646	0
85658	0
85677	0
85823	0
85832	0
85943	0
86183	0
86526	0
86606	0
86684	0
86827	0
86836	0
86848	0
86856	0
86883	0
86982	0
86994	0
87109	0
87131	0
87172	0
87175	0
87205	0
87229	0
87234	0
87331	0
87377	0
87406	0
87504	0
87510	0
87646	0
87664	0
87682	0
87762	0
87782	0
87882	0
87961	0
88006	0
88030	0
88077	0
88143	0
88157	0
88188	0
88200	0
88218	0
88222	0
88255	0
88276	0
88285	0
88375	0
88411	0
88539	0
88564	0
88580	0
88655	0
88656	0
88722	0
88765	0
88820	0
88929	0
89182	0
89201	0
89278	0
89314	0
89466	0
89559	0
89562	0
89568	0
89577	0
89580	0
89626	0
89636	0
89637	0
89640	0
89661	0
89667	0
89689	0
89691	0
89736	0
89755	0
89756	0
89767	0
89771	0
89781	0
89784	0
89796	0
89799	0
89811	0
89816	0
89835	0
89840	0
89843	0
89856	0
89871	0
89891	0
89892	0
89914	0
89986	0
90358	0
90961	0
91401	0
91447	0
91813	0
92436	0
93793	0
94146	0
94399	0
94445	0
94463	0
95413	0
95849	0
97425	0
97751	0
98036	0
98163	0
98181	0
98189	0
99680	0
100882	0
100959	0
100987	0
101170	0
101260	0
101390	0
101462	0
101567	0
102240	0
102262	0
102375	0
102607	0
102628	0
103002	0
103016	0
104335	0
104511	0
107123	0
108681	0
112162	0
112267	0
112755	0
114357	0
114371	0
114471	0
115987	0
117233	0
117419	0
117964	0
118126	0
118480	0
118496	0
118508	0
118519	0
118520	0
118542	0
118555	0
118579	0
118624	0
118626	0
118627	0
118633	0
118645	0
118648	0
118651	0
118672	0
118681	0
118695	0
118705	0
118710	0
118742	0
118765	0
118777	0
118788	0
118806	0
118808	0
118826	0
118836	0
118840	0
118841	0
118845	0
118847	0
118854	0
118867	0
118887	0
118956	0
118987	0
119059	0
119259	0
121669	0
121670	0
121852	0
121883	0
121914	0
122094	0
122107	0
122112	0
122117	0
122119	0
122131	0
122148	0
122211	0
122406	0
122484	0
122663	0
122670	0
122704	0
122737	0
122801	0
122824	0
122893	0
122903	0
123135	0
123222	0
123248	0
123249	0
123294	0
123725	0
123783	0
123870	0
124808	0
124883	0
124886	0
124902	0
124909	0
124949	0
124962	0
124965	0
125155	0
125163	0
125372	0
125392	0
125465	0
125779	0
125995	0
126027	0
126239	0
127361	0
127388	0
127389	0
127679	0
127718	0
129082	0
129266	0
129497	0
129498	0
129913	0
130977	0
131800	0
133146	0
133956	0
133963	0
133992	0
133993	0
134003	0
134011	0
134174	0
134846	0
134920	0
134969	0
135042	0
135061	0
135093	0
135200	0
135230	0
135231	0
135258	0
135276	0
135391	0
135395	0
135409	0
135446	0
135470	0
136043	0
136051	0
136052	0
136390	0
136420	0
136636	0
136710	0
136750	0
136942	0
137046	0
137059	0
137111	0
137272	0
137386	0
137459	0
137470	0
137523	0
137524	0
137533	0
137612	0
137651	0
137699	0
137791	0
137812	0
137818	0
137828	0
137837	0
137839	0
137849	0
137861	0
137867	0
137891	0
137897	0
137901	0
137908	0
137909	0
137912	0
137989	0
138062	0
138430	0
138497	0
138502	0
138899	0
138960	0
139049	0
139069	0
139111	0
139224	0
139442	0
139451	0
139518	0
139619	0
139621	0
139631	0
139705	0
139720	0
139810	0
139826	0
139951	0
140001	0
140002	0
140017	0
140020	0
140059	0
140090	0
140128	0
140148	0
140203	0
140272	0
140351	0
140422	0
140785	0
140901	0
141351	0
141825	0
141830	0
142302	0
142331	0
142828	0
143097	0
143196	0
143264	0
143502	0
143598	0
143657	0
143659	0
143692	0
143738	0
143768	0
143829	0
143849	0
144208	0
144591	0
144598	0
145233	0
145239	0
145424	0
145483	0
145525	0
146169	0
146402	0
146854	0
146925	0
146946	0
147007	0
147056	0
147070	0
147183	0
147380	0
147463	0
147821	0
147827	0
147956	0
147971	0
148079	0
148246	0
148292	0
148817	0
149622	0
149657	0
149667	0
149671	0
149768	0
149848	0
149945	0
150018	0
150210	0
150248	0
150511	0
151415	0
151444	0
151967	0
152939	0
153332	0
153700	0
153754	0
153840	0
153841	0
154368	0
154616	0
155866	0
155986	0
156169	0
156377	0
156922	0
156969	0
157025	0
157065	0
157105	0
157107	0
157121	0
157177	0
157457	0
157465	0
157486	0
157580	0
158324	0
158765	0
158902	0
159317	0
160177	0
160271	0
160276	0
160593	0
161056	0
161082	0
161228	0
161240	0
161440	0
161459	0
161864	0
161901	0
161945	0
161998	0
162012	0
162626	0
163359	0
163392	0
164267	0
164358	0
164432	0
164830	0
165784	0
166253	0
166322	0
167369	0
170488	0
170490	0
171055	0
172504	0
172756	0
173205	0
173329	0
173344	0
174400	0
174413	0
176006	0
176033	0
176060	0
176467	0
176610	0
181411	0
181560	0
182189	0
182597	0
183466	0
183629	0
184091	0
184125	0
184132	0
184230	0
184611	0
185070	0
185313	0
186419	0
187118	0
187596	0
188675	0
188691	0
188975	0
189158	0
189939	0
190039	0
190055	0
190715	0
191119	0
191142	0
191194	0
191267	0
191297	0
191382	0
191412	0
191416	0
191433	0
192369	0
193442	0
193455	0
193463	0
193466	0
193868	0
193922	0
194103	0
194400	0
195959	0
196283	0
196571	0
197421	0
197499	0
198016	0
198647	0
199145	0
199590	0
199659	0
201007	0
201534	0
202611	0
203158	0
203783	0
203789	0
204000	0
204925	0
205054	0
205773	0
207126	0
207801	0
213256	0
215477	0
215548	0
215721	0
216373	0
219029	0
219383	0
219775	0
219930	0
220650	0
221556	0
221983	0
222543	0
222605	0
222717	0
222922	0
223069	0
225930	0
228980	0
229830	0
231402	0
233244	0
233245	0
233470	0
245064	0
247785	0
250184	0
256291	0
256688	0
257482	0
260914	0
264706	0
264958	0
265229	0
266943	0
268934	0
271123	0
272499	0
272513	0
272523	0
275385	0
275450	0
275635	0
278391	0
279203	0
279279	0
286181	0
290821	0
294646	0
294967	0
295023	0
295922	0
301667	0
306786	0
306893	0
311748	0
315037	0
316284	0
323989	0
327926	0
330448	0
337865	0
339958	0
350061	0
355092	0
355921	0
369090	0
375537	0
375626	0
375775	0
376110	0
420717	0
439067	0
441517	0
445124	0
486830	0
595273	0
666559	0
689315	0
689334	0
690103	0
828111	0
4732	0
19928	0
62140	0
62150	0
663548	0
21452	0
62362	0
62365	0
62371	0
62374	0
1230	0
6750	0
22471	0
61000	0
64960	0
74965	0
74977	0
74993	0
77352	0
84889	0
90311	0
182702	0
648332	0
4185	0
62183	0
38435	0
27502	0
30720	0
36447	0
68255	0
68256	0
68263	0
68268	0
68271	0
279563	0
677135	0
7556	0
45392	0
61136	0
64263	0
64276	0
64296	0
64316	0
64361	0
64402	0
64466	0
64813	0
64824	0
64983	0
65026	0
65063	0
65131	0
65171	0
65191	0
65322	0
65324	0
65438	0
65439	0
65440	0
65501	0
65663	0
65667	0
118056	0
336478	0
454587	0
72781	0
665024	0
63820	0
72791	0
72870	0
73695	0
73845	0
50545	0
52352	0
67572	0
230029	0
69658	0
69865	0
69885	0
69889	0
69896	0
36671	0
60400	0
60886	0
70416	0
70419	0
70422	0
70447	0
123017	0
78194	0
22078	0
63047	0
71305	0
1403	0
4244	0
21446	0
21450	0
21465	0
22499	0
22505	0
22525	0
22569	0
25009	0
45625	0
59881	0
72966	0
72993	0
72996	0
73026	0
73058	0
73069	0
73078	0
73092	0
73096	0
73109	0
73111	0
73122	0
73138	0
73143	0
73174	0
73183	0
73184	0
73185	0
73192	0
73196	0
36278	0
37624	0
60832	0
66065	0
71947	0
78683	0
80404	0
80526	0
80559	0
80659	0
80679	0
80798	0
80966	0
80983	0
99814	0
185808	0
664940	0
665011	0
667136	0
4122	0
68040	0
70954	0
70960	0
70972	0
70979	0
70987	0
70991	0
71019	0
3629	0
48789	0
51398	0
74864	0
75972	0
76389	0
76500	0
76939	0
76992	0
77021	0
77030	0
3976	0
4036	0
17263	0
30788	0
30839	0
33752	0
33795	0
33883	0
46178	0
75420	0
80111	0
80115	0
80132	0
80140	0
80149	0
80153	0
80158	0
80163	0
80180	0
80189	0
80194	0
80195	0
80199	0
80204	0
80211	0
80215	0
80217	0
80224	0
80235	0
80246	0
80250	0
80255	0
80260	0
80263	0
80275	0
80283	0
80317	0
80323	0
145000	0
158069	0
195894	0
82601	0
82771	0
83043	0
83103	0
83122	0
83305	0
83354	0
829	0
3619	0
3725	0
3934	0
3977	0
4078	0
4157	0
4752	0
4764	0
4911	0
5001	0
7377	0
22589	0
29506	0
36405	0
46618	0
47785	0
62069	0
62670	0
68172	0
71910	0
72249	0
75078	0
82164	0
84175	0
84809	0
84866	0
85411	0
85525	0
85540	0
85570	0
85600	0
85659	0
85732	0
85744	0
85747	0
85755	0
85818	0
85827	0
85893	0
85963	0
86001	0
86029	0
86032	0
86054	0
86095	0
86117	0
86118	0
86200	0
86233	0
86318	0
86390	0
86397	0
86440	0
86441	0
155179	0
3337	0
3756	0
3758	0
3780	0
4249	0
4333	0
4898	0
6985	0
7525	0
36143	0
36165	0
36359	0
51419	0
59931	0
63031	0
63104	0
63331	0
67854	0
72338	0
74863	0
75025	0
81721	0
83606	0
83680	0
83687	0
83703	0
83790	0
83808	0
83819	0
83906	0
83916	0
83986	0
84015	0
84016	0
84040	0
84104	0
84135	0
84144	0
84169	0
84194	0
84206	0
84219	0
84247	0
84305	0
84373	0
84413	0
84481	0
84483	0
84502	0
84604	0
84633	0
84647	0
84680	0
90544	0
126489	0
129444	0
528219	0
650944	0
4982	0
9340	0
18884	0
68025	0
79993	0
88450	0
88452	0
88453	0
88460	0
88464	0
88473	0
118817	0
146928	0
147147	0
656200	0
88800	0
670287	0
88934	0
88945	0
4329	0
66785	0
87570	0
88249	0
89033	0
89056	0
89249	0
89327	0
89341	0
835	0
1320	0
4800	0
4840	0
17723	0
22536	0
22585	0
30989	0
36268	0
37667	0
45893	0
52184	0
59871	0
62845	0
75010	0
75014	0
78581	0
78582	0
78631	0
78642	0
82048	0
82095	0
82132	0
82162	0
85312	0
85344	0
88113	0
88653	0
88690	0
89583	0
89584	0
89587	0
89634	0
89639	0
89643	0
89660	0
89678	0
89721	0
89733	0
89735	0
89746	0
89747	0
89752	0
89758	0
89761	0
89769	0
89775	0
89780	0
89793	0
89806	0
89817	0
89824	0
89845	0
89879	0
89898	0
89912	0
89932	0
127715	0
150037	0
158412	0
159795	0
160265	0
1298	0
1326	0
1504	0
1691	0
1730	0
52284	0
68031	0
81781	0
89423	0
89427	0
89430	0
89433	0
89453	0
89455	0
89457	0
89469	0
89470	0
89489	0
89525	0
118599	0
3648	0
3693	0
4763	0
4811	0
4817	0
4912	0
4954	0
6522	0
6547	0
6589	0
11762	0
21471	0
22508	0
22523	0
22588	0
74795	0
74824	0
75083	0
78680	0
80018	0
80059	0
81541	0
81983	0
84801	0
84833	0
85332	0
90076	0
90562	0
90626	0
90629	0
90633	0
101129	0
102312	0
133917	0
149195	0
163814	0
207419	0
219127	0
296553	0
324793	0
378787	0
638368	0
664213	0
675821	0
675862	0
675886	0
678635	0
1015508	0
94790	0
94821	0
163502	0
212658	0
7160	0
100849	0
100874	0
100875	0
100879	0
100913	0
100925	0
100928	0
101010	0
101039	0
48796	0
60322	0
84830	0
97577	0
97657	0
97790	0
97794	0
97941	0
97976	0
122219	0
165479	0
663552	0
188776	0
670162	0
101045	0
101070	0
2056	0
223454	0
9968	0
70948	0
68157	0
89952	0
103427	0
38418	0
104011	0
107525	0
103068	0
103079	0
103102	0
186189	0
650803	0
666572	0
682528	0
752714	0
205478	0
47068	0
107164	0
666522	0
1090915	0
59329	0
103805	0
104236	0
104238	0
81289	0
113839	0
113891	0
114152	0
114302	0
4161	0
60507	0
117744	0
137535	0
123040	0
123041	0
176389	0
22075	0
61505	0
118232	0
131822	0
215980	0
665102	0
685216	0
750728	0
30800	0
33732	0
33753	0
44835	0
50967	0
66402	0
67939	0
68011	0
68034	0
80067	0
81365	0
81490	0
81518	0
81617	0
81743	0
82416	0
118528	0
118635	0
118782	0
118961	0
118970	0
118975	0
118994	0
119002	0
119010	0
119012	0
119021	0
119032	0
119042	0
147149	0
147646	0
159402	0
97310	0
59619	0
63169	0
71900	0
197847	0
685811	0
74545	0
122201	0
686057	0
1457	0
30959	0
52154	0
52180	0
67961	0
67973	0
125317	0
125342	0
125345	0
137025	0
137479	0
138106	0
141880	0
158459	0
187220	0
337885	0
667844	0
669562	0
686666	0
686671	0
691507	0
3065	0
123711	0
123715	0
58351	0
686554	0
126341	0
126343	0
153442	0
60435	0
126017	0
126038	0
126039	0
126050	0
191410	0
322491	0
664221	0
665715	0
686725	0
125986	0
663616	0
7604	0
71530	0
100508	0
127716	0
669051	0
127695	0
127698	0
7358	0
85149	0
108199	0
112148	0
129540	0
129614	0
129644	0
129655	0
129704	0
129730	0
129770	0
171987	0
254179	0
665747	0
1026162	0
271165	0
7201	0
7461	0
130985	0
130994	0
136304	0
140838	0
596183	0
36554	0
61569	0
100795	0
128679	0
1395	0
3777	0
3995	0
4217	0
44981	0
45015	0
57689	0
63093	0
87294	0
87851	0
107403	0
114344	0
118707	0
126420	0
129287	0
134849	0
134888	0
134907	0
134925	0
134952	0
135054	0
135095	0
135096	0
135110	0
135133	0
135136	0
135173	0
135180	0
135244	0
135254	0
323640	0
81794	0
87880	0
88500	0
133906	0
133915	0
158292	0
446400	0
655548	0
667701	0
60148	0
85250	0
136400	0
122396	0
137108	0
139158	0
165475	0
189496	0
692670	0
59676	0
104200	0
137267	0
137276	0
155437	0
81419	0
81937	0
92437	0
118575	0
118844	0
135887	0
136822	0
137739	0
139245	0
139279	0
138391	0
66384	0
87881	0
118530	0
118736	0
134983	0
135024	0
135027	0
137041	0
138070	0
139192	0
139195	0
139197	0
140014	0
81379	0
87125	0
101495	0
117982	0
118811	0
135330	0
136941	0
140094	0
140830	0
140946	0
4085	0
21474	0
125373	0
136082	0
146033	0
134175	0
17267	0
17269	0
17297	0
87858	0
141934	0
142190	0
145003	0
145004	0
145005	0
145007	0
145008	0
145010	0
145011	0
145012	0
4191	0
4241	0
17724	0
18899	0
33643	0
68029	0
81525	0
81640	0
81706	0
81844	0
81927	0
81942	0
87221	0
109100	0
118509	0
118515	0
118552	0
118586	0
118587	0
118623	0
118625	0
118657	0
118663	0
118809	0
118829	0
118869	0
118883	0
122134	0
124840	0
125139	0
125157	0
127416	0
133922	0
133945	0
134974	0
135386	0
136039	0
136722	0
139416	0
139479	0
141452	0
143010	0
143012	0
143051	0
143060	0
143063	0
143128	0
143134	0
143226	0
143248	0
143268	0
143280	0
143291	0
656084	0
686263	0
81936	0
142289	0
81784	0
142265	0
17725	0
142811	0
150387	0
1532	0
88627	0
118879	0
130852	0
137013	0
139136	0
142316	0
143556	0
52015	0
87516	0
145276	0
149457	0
153391	0
180728	0
44030	0
57752	0
63336	0
75022	0
122374	0
134206	0
137983	0
150568	0
85053	0
145595	0
151530	0
152705	0
194322	0
154387	0
154396	0
176469	0
693934	0
160057	0
6562	0
17708	0
29474	0
47678	0
60231	0
60564	0
61601	0
61845	0
62812	0
87398	0
88619	0
88718	0
96225	0
100222	0
115867	0
140707	0
147404	0
155941	0
155942	0
155956	0
156028	0
156039	0
156503	0
156517	0
156606	0
156607	0
156803	0
156855	0
157013	0
157062	0
157133	0
157161	0
157295	0
157479	0
33647	0
33773	0
67950	0
68056	0
90781	0
118753	0
118873	0
134023	0
134989	0
139488	0
141877	0
143560	0
146164	0
146921	0
148836	0
151643	0
37404	0
117578	0
160728	0
60543	0
68003	0
88950	0
270597	0
33660	0
33750	0
68060	0
82027	0
118571	0
118744	0
136696	0
136728	0
138038	0
138292	0
139510	0
139515	0
141831	0
146980	0
147243	0
147449	0
147834	0
148159	0
151440	0
448168	0
655897	0
655909	0
655992	0
656093	0
656203	0
677095	0
686266	0
692164	0
692204	0
694229	0
694285	0
768581	0
1032039	0
1084313	0
1085470	0
1103799	0
1107493	0
1118970	0
100331	0
122096	0
137484	0
137509	0
9989	0
33801	0
37821	0
59928	0
60068	0
60187	0
61015	0
85267	0
88823	0
90812	0
91726	0
112169	0
122668	0
136745	0
160966	0
161027	0
161180	0
161289	0
161302	0
161499	0
281347	0
670325	0
4919	0
86801	0
86909	0
87118	0
87130	0
87190	0
87276	0
133988	0
135376	0
136157	0
138823	0
138842	0
148740	0
161557	0
9354	0
33636	0
33655	0
33765	0
60345	0
77241	0
118525	0
118616	0
118748	0
118760	0
118794	0
118795	0
118827	0
118894	0
122122	0
136694	0
136751	0
137347	0
138112	0
138730	0
139380	0
145674	0
147122	0
147486	0
147632	0
147665	0
149719	0
151426	0
335552	0
656094	0
159538	0
33745	0
51824	0
118500	0
118692	0
118757	0
118815	0
118853	0
136946	0
136959	0
139392	0
139526	0
144920	0
146493	0
147412	0
147803	0
158090	0
163287	0
164601	0
186886	0
696593	0
696609	0
908391	0
213362	0
1726	0
1729	0
3589	0
3595	0
3651	0
3653	0
3719	0
3741	0
3747	0
3748	0
3773	0
3778	0
3809	0
3902	0
3919	0
3931	0
3937	0
3963	0
3970	0
3975	0
4001	0
4084	0
4095	0
4115	0
4127	0
4154	0
4155	0
4174	0
4218	0
4276	0
4285	0
4308	0
4313	0
4325	0
4395	0
4718	0
4739	0
4744	0
4746	0
4750	0
4754	0
4768	0
4772	0
4776	0
4778	0
4812	0
4814	0
4825	0
4834	0
4836	0
4838	0
4851	0
4855	0
4859	0
4869	0
4873	0
4875	0
4881	0
4883	0
4888	0
4896	0
4900	0
4904	0
4915	0
4921	0
4922	0
4948	0
4955	0
4960	0
4963	0
4970	0
4976	0
4995	0
4996	0
4998	0
6540	0
6588	0
9319	0
9343	0
9359	0
9364	0
9370	0
9382	0
9385	0
9389	0
9391	0
9393	0
9396	0
9397	0
9402	0
9408	0
17296	0
17314	0
21449	0
27765	0
29771	0
33875	0
60234	0
60321	0
60325	0
67721	0
67730	0
67981	0
68012	0
68023	0
71491	0
74779	0
74780	0
74794	0
74819	0
74825	0
75087	0
75092	0
75093	0
75094	0
77242	0
78573	0
78588	0
78590	0
78608	0
78609	0
78625	0
78644	0
78647	0
81299	0
81516	0
81574	0
81864	0
82024	0
82036	0
82040	0
82050	0
82058	0
82069	0
82075	0
82082	0
82085	0
82086	0
82093	0
82110	0
82122	0
82133	0
82140	0
82141	0
82143	0
82147	0
82150	0
82155	0
82157	0
82317	0
82389	0
82407	0
82445	0
84808	0
85055	0
85292	0
85317	0
85338	0
85346	0
85353	0
86565	0
86568	0
86571	0
87869	0
88511	0
88528	0
90081	0
90088	0
90537	0
90546	0
90563	0
90579	0
90581	0
90585	0
90587	0
90590	0
90786	0
91652	0
96343	0
96345	0
100353	0
100359	0
100418	0
100428	0
100439	0
100447	0
100450	0
101569	0
102313	0
118490	0
118609	0
118679	0
118686	0
118752	0
118896	0
133937	0
133984	0
134992	0
136598	0
136901	0
137217	0
137228	0
137230	0
137335	0
137850	0
137876	0
139347	0
139353	0
139375	0
139436	0
139490	0
139998	0
140006	0
140030	0
140050	0
140052	0
140053	0
140670	0
140679	0
141834	0
141846	0
141855	0
141859	0
141894	0
142214	0
142240	0
142279	0
142291	0
142760	0
142966	0
143320	0
143488	0
143545	0
143643	0
144054	0
144210	0
145644	0
146515	0
146935	0
147390	0
147852	0
147900	0
148225	0
148466	0
148672	0
148679	0
148682	0
149302	0
149632	0
149643	0
149743	0
149989	0
150322	0
150323	0
151458	0
151640	0
151874	0
152095	0
152587	0
153649	0
158103	0
158118	0
159768	0
159824	0
160528	0
161793	0
163295	0
163794	0
164516	0
164518	0
164538	0
164550	0
164554	0
164566	0
164582	0
164585	0
164593	0
164597	0
164605	0
164606	0
164611	0
164613	0
164616	0
164620	0
164638	0
164659	0
164661	0
164663	0
164665	0
164666	0
164669	0
164671	0
164675	0
164676	0
164682	0
164683	0
164687	0
200696	0
213977	0
213980	0
220363	0
296073	0
296622	0
296703	0
339273	0
355773	0
367578	0
430362	0
435355	0
446879	0
452016	0
646881	0
655920	0
655943	0
655968	0
655970	0
656076	0
656097	0
666599	0
674502	0
676616	0
676642	0
677100	0
677701	0
677706	0
677708	0
677709	0
677719	0
677737	0
677766	0
677774	0
689258	0
689531	0
689555	0
692210	0
694706	0
694749	0
695119	0
696481	0
696490	0
696505	0
696522	0
696533	0
714015	0
735116	0
738823	0
766183	0
795716	0
1063000	0
1089015	0
1096693	0
78629	0
86714	0
135906	0
136730	0
136735	0
137987	0
138064	0
142846	0
144330	0
163850	0
163852	0
101289	0
118872	0
46443	0
163383	0
163399	0
163406	0
165584	0
695008	0
108786	0
178597	0
220630	0
618755	0
664254	0
668173	0
677585	0
678956	0
696681	0
96205	0
38414	0
166358	0
165863	0
167564	0
167565	0
18841	0
153217	0
156464	0
166125	0
166817	0
694490	0
697576	0
697581	0
697582	0
697590	0
1114845	0
102390	0
167897	0
167910	0
139852	0
125476	0
166289	0
168596	0
670813	0
677120	0
160205	0
667389	0
698467	0
824771	0
395995	0
22616	0
174394	0
257172	0
33777	0
59884	0
82322	0
85242	0
139000	0
140738	0
142043	0
145371	0
145648	0
146850	0
153788	0
154939	0
173418	0
173763	0
173814	0
173936	0
173972	0
174221	0
174228	0
174233	0
327832	0
701034	0
156499	0
174353	0
184524	0
192221	0
670290	0
670275	0
1084127	0
1120005	0
5148	0
197714	0
49646	0
49663	0
85491	0
37662	0
91829	0
136952	0
158744	0
81773	0
118512	0
118607	0
141867	0
143679	0
160599	0
687707	0
163348	0
671122	0
665227	0
137159	0
142798	0
3956	0
181382	0
181389	0
46812	0
47680	0
22065	0
60399	0
60739	0
171481	0
129496	0
181877	0
181881	0
181882	0
162596	0
700813	0
7138	0
144299	0
183404	0
182676	0
185351	0
315314	0
661635	0
173271	0
88750	0
88766	0
184270	0
187363	0
88759	0
258510	0
700836	0
175966	0
207810	0
701079	0
185948	0
3243	0
7165	0
7196	0
7279	0
7440	0
7504	0
29645	0
168994	0
445264	0
699771	0
863862	0
135398	0
670109	0
176427	0
84971	0
187569	0
187580	0
187592	0
425761	0
60515	0
136720	0
188739	0
38417	0
188554	0
90161	0
3614	0
3769	0
3950	0
4080	0
4221	0
85277	0
85284	0
86598	0
86640	0
86658	0
86810	0
86894	0
86959	0
87387	0
87723	0
88495	0
88603	0
88613	0
88826	0
97270	0
102611	0
135359	0
137925	0
142359	0
143851	0
143894	0
145167	0
145169	0
145255	0
145275	0
145479	0
145588	0
147401	0
148493	0
148764	0
152568	0
153726	0
155187	0
159103	0
159185	0
161892	0
175299	0
180910	0
187357	0
191109	0
191125	0
191178	0
191206	0
191226	0
191234	0
191260	0
191274	0
191335	0
191368	0
191389	0
217121	0
234242	0
644842	0
655941	0
669854	0
679776	0
693454	0
702462	0
911319	0
43066	0
191045	0
345470	0
191958	0
66738	0
72339	0
174436	0
192535	0
192571	0
37369	0
57863	0
100271	0
131575	0
143820	0
143868	0
143924	0
192401	0
192413	0
22466	0
90616	0
189055	0
18926	0
30790	0
33778	0
46279	0
67949	0
81384	0
88441	0
118321	0
118610	0
118724	0
118769	0
139132	0
139400	0
139502	0
143001	0
147089	0
157982	0
193855	0
193860	0
135537	0
87647	0
189064	0
198706	0
704441	0
3631	0
193228	0
63753	0
66022	0
67722	0
90778	0
118502	0
122095	0
135004	0
136706	0
138596	0
140674	0
655894	0
172660	0
7609	0
63270	0
122822	0
125049	0
221414	0
345884	0
379927	0
491918	0
651207	0
666575	0
666577	0
690136	0
700013	0
705495	0
705503	0
705539	0
705576	0
1066038	0
1071018	0
1101021	0
1119768	0
67906	0
183470	0
702122	0
705486	0
788223	0
6997	0
202306	0
202292	0
202917	0
36886	0
138436	0
174727	0
203273	0
74804	0
118677	0
136905	0
147831	0
196026	0
4162	0
37782	0
187089	0
671473	0
37493	0
664920	0
128993	0
148947	0
207541	0
720633	0
4208	0
44017	0
129899	0
130908	0
138987	0
141484	0
141535	0
163963	0
169524	0
665000	0
670302	0
1415	0
137053	0
261898	0
338328	0
182210	0
164841	0
204929	0
670327	0
696240	0
4726	0
7236	0
81599	0
89971	0
91027	0
184030	0
188575	0
257136	0
265913	0
277335	0
279553	0
345875	0
664230	0
664829	0
665844	0
676639	0
698006	0
708640	0
708642	0
708652	0
708654	0
708662	0
708665	0
749058	0
764980	0
1009369	0
1041372	0
1043085	0
1058132	0
1061769	0
1089176	0
1104102	0
1112628	0
1121985	0
1130538	0
1138669	0
189492	0
189836	0
446950	0
205415	0
205422	0
216380	0
168794	0
175976	0
690011	0
60436	0
38411	0
4243	0
125136	0
598550	0
665399	0
651489	0
221054	0
158391	0
223297	0
98199	0
166944	0
204509	0
67916	0
356534	0
690008	0
699305	0
60986	0
221007	0
265999	0
383604	0
428811	0
87838	0
88570	0
88646	0
101589	0
138056	0
143303	0
146408	0
151474	0
155495	0
155499	0
155501	0
158031	0
176245	0
176290	0
224344	0
224350	0
224357	0
224749	0
224841	0
22461	0
92907	0
139624	0
158716	0
315909	0
318532	0
702241	0
166637	0
174557	0
188803	0
183572	0
4786	0
4862	0
4958	0
9360	0
9387	0
74809	0
78606	0
81674	0
82016	0
82029	0
82047	0
82067	0
82084	0
82103	0
82112	0
82120	0
82128	0
82144	0
82167	0
82394	0
82405	0
82425	0
85361	0
87852	0
90001	0
90093	0
90589	0
92417	0
100392	0
100410	0
100421	0
118510	0
118562	0
118786	0
133972	0
137811	0
139361	0
139382	0
139405	0
139419	0
141839	0
142912	0
158966	0
205555	0
96213	0
122179	0
130548	0
227196	0
341981	0
219638	0
86758	0
63848	0
332883	0
227829	0
228770	0
167009	0
3617	0
68013	0
84963	0
84979	0
106754	0
158311	0
201518	0
214237	0
229265	0
681593	0
701090	0
59886	0
206819	0
228116	0
88004	0
28561	0
554953	0
129269	0
127549	0
19967	0
61017	0
189508	0
214918	0
712974	0
1090709	0
146471	0
224342	0
224358	0
228405	0
186276	0
268758	0
137317	0
66155	0
4240	0
60554	0
60606	0
78578	0
96936	0
139466	0
152702	0
160277	0
200633	0
229007	0
655946	0
1069236	0
125095	0
134082	0
82043	0
118799	0
122114	0
137534	0
147533	0
181743	0
254132	0
122844	0
4928	0
5458	0
6556	0
21442	0
80016	0
85328	0
284000	0
655973	0
661557	0
667698	0
667704	0
676680	0
676723	0
677767	0
677786	0
678447	0
713696	0
714516	0
1024512	0
1029501	0
1034622	0
1035401	0
1087551	0
1107983	0
1113008	0
1125550	0
145220	0
149504	0
155497	0
341933	0
229437	0
229442	0
174424	0
466146	0
103420	0
3668	0
137708	0
2005	0
101178	0
219748	0
281845	0
188682	0
